PassengerID|SegmentID|LegNumber|InventoryLegID|DepartureDetail|ArrivalDetail|JourneyNumber|BookingStatus|SeatPreference|SeatTogetherPreference|CompartmentDesignator|UnitDesignator|UnitAssignmentWeight|BoardingSequence|LiftStatus|PriorityCode|PriorityDate|CreatedAgentID|CreatedDate|ModifiedAgentID|ModifiedDate|extract_dt|source|proc_status
173532365|299939123|1|2996072|||1|HK|N|0|Y|4F|0|126|2||2019-01-25 15:53:20.920|2299765|2019-01-25 15:53:20.877|3594443|2019-02-21 17:47:24.663|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173644969|300115180|1|2996090|||2|HK||1|||0|0|0||2019-01-27 15:45:02.707|5808721|2019-01-27 15:45:02.677|5070130|2019-01-30 13:30:26.697|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173644970|300115181|1|2994016|||1|HK||1|||0|0|0||2019-01-27 15:45:02.707|5808721|2019-01-27 15:45:02.677|5070130|2019-01-30 13:30:26.697|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173644970|300115182|1|2996090|||2|HK||1|||0|0|0||2019-01-27 15:45:02.707|5808721|2019-01-27 15:45:02.677|5070130|2019-01-30 13:30:26.697|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173645143|300115456|1|2987566|||1|HK|N|0|Y|10A|0|18|2||2019-01-27 15:47:19.607|2299759|2019-01-27 15:47:19.557|4565744|2019-02-05 20:59:27.140|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173645143|300115457|1|2989620|||2|HK|R|0|Y|25A|0|1|2||2019-01-27 15:47:19.607|2299759|2019-01-27 15:47:19.557|5338284|2019-02-09 05:50:08.887|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173645144|300115458|1|2987566|||1|HK|N|0|Y|10B|0|19|2||2019-01-27 15:47:19.607|2299759|2019-01-27 15:47:19.557|4565744|2019-02-05 20:59:23.140|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173645144|300115459|1|2989620|||2|HK|R|0|Y|25B|0|2|2||2019-01-27 15:47:19.607|2299759|2019-01-27 15:47:19.557|5338284|2019-02-09 05:50:13.980|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173645612|300116187|1|2992912|||1|HK|R|0|Y|24B|0|18|2||2019-01-27 15:54:57.653|2682777|2019-01-27 15:54:57.600|4043708|2019-02-15 09:19:19.503|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173645612|300116188|1|2994493|||2|HK|N|0|Y|8E|0|10|2||2019-01-27 15:54:57.653|2682777|2019-01-27 15:54:57.600|5656658|2019-02-18 12:04:09.567|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173645613|300116189|1|2992912|||1|HK|R|0|Y|24A|0|19|2||2019-01-27 15:54:57.653|2682777|2019-01-27 15:54:57.600|4043708|2019-02-15 09:19:16.440|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173645613|300116190|1|2994493|||2|HK|N|0|Y|8F|0|11|2||2019-01-27 15:54:57.653|2682777|2019-01-27 15:54:57.600|5656658|2019-02-18 12:04:12.443|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173654705|300130320|1|2984788|||1|HK|R|0|Y|23F|0|76|2||2019-01-27 17:52:05.537|21|2019-01-27 17:52:05.747|3660281|2019-01-30 20:41:44.087|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173658188|300135666|1|2991101|||1|HK||1|||0|0|3||2019-01-27 18:31:43.690|2299761|2019-01-27 18:31:43.437|4784501|2019-02-11 06:14:58.073|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173658188|300135667|1|2994735|||2|HK||1|||0|0|3||2019-01-27 18:31:43.690|2299761|2019-01-27 18:31:43.437|5408463|2019-02-18 23:01:33.813|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173664416|300145404|1|2984285|||1|HK|N|0|Y|7E|0|96|2||2019-01-27 19:40:49.710|21|2019-01-27 19:40:49.590|4035842|2019-01-29 17:52:17.690|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173664416|300145405|1|2985268|||2|HK|R|0|Y|23E|0|124|2||2019-01-27 19:40:49.710|21|2019-01-27 19:40:49.590|3740744|2019-01-31 20:34:37.320|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173668494|300455496|1|2984738|||1|HK||0|||0|0|3||2019-01-29 18:33:38.017|19|2019-01-29 18:33:37.923|3594378|2019-01-30 16:23:07.930|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173668901|300311526|1|2983952|||1|HK|N|0|Y|4D|0|148|2||2019-01-28 20:59:52.933|5421773|2019-01-28 20:59:52.897|4528094|2019-01-29 18:57:49.423|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173669229|300152875|1|2986696|||1|HK|R|0|Y|26F|0|45|2||2019-01-27 20:36:05.473|21|2019-01-27 20:36:05.443|5459447|2019-02-03 05:48:30.667|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173669229|300152876|1|2988281|||2|HK|R|0|Y|15E|0|21|2||2019-01-27 20:36:05.473|21|2019-01-27 20:36:05.443|5138439|2019-02-06 18:56:36.730|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173669230|300152877|1|2986696|||1|HK|R|0|Y|26E|0|46|2||2019-01-27 20:36:05.473|21|2019-01-27 20:36:05.443|5459447|2019-02-03 05:59:52.107|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173669230|300152878|1|2988281|||2|HK|R|0|Y|15F|0|0|3||2019-01-27 20:36:05.473|21|2019-01-27 20:36:05.443|5408463|2019-02-22 04:01:40.260|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173679663|300168490|1|2986904|||1|HK|N|0|Y|7C|0|41|2||2019-01-27 23:24:39.110|3634569|2019-01-27 23:24:39.193|4688248|2019-02-03 09:27:40.387|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173681207|300170466|1|2991200|||1|HK|N|0|Y|8F|0|71|2||2019-01-28 00:24:58.770|5400383|2019-01-28 00:24:58.767|4565660|2019-02-12 20:57:00.007|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173681207|300170467|1|2992687|||2|HK|R|0|Y|24E|0|71|2||2019-01-28 00:24:58.770|5400383|2019-01-28 00:24:58.767|4834029|2019-02-15 18:43:40.560|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173681208|300170468|1|2991200|||1|HK|N|0|Y|8E|0|72|2||2019-01-28 00:24:58.770|5400383|2019-01-28 00:24:58.767|4565660|2019-02-12 20:57:04.023|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173681208|300170469|1|2992687|||2|HK|R|0|Y|24F|0|72|2||2019-01-28 00:24:58.770|5400383|2019-01-28 00:24:58.767|4834029|2019-02-15 18:43:44.373|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173681700|300171019|1|2992046|||1|HK|R|0|Y|31A|0|15|2||2019-01-28 00:48:09.863|22957|2019-01-28 00:48:09.850|5373033|2019-02-13 07:21:18.843|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173681700|300171020|1|2993144|||2|HK|N|0|Y|9F|0|5|2||2019-01-28 00:48:09.863|22957|2019-01-28 00:48:09.850|4706900|2019-02-15 17:04:25.797|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173681701|300171021|1|2992046|||1|HK|R|0|Y|31B|0|16|2||2019-01-28 00:48:09.863|22957|2019-01-28 00:48:09.850|5373033|2019-02-13 07:21:26.593|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173681701|300171022|1|2993144|||2|HK|N|0|Y|9E|0|6|2||2019-01-28 00:48:09.863|22957|2019-01-28 00:48:09.850|4706900|2019-02-15 17:04:37.890|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173683578|300173415|1|2986319|||1|HK|N|0|Y|12C|0|67|2||2019-01-28 02:48:28.453|2139321|2019-01-28 02:48:28.347|4954097|2019-02-02 17:42:03.353|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173683778|300173630|1|2986319|||1|HK|N|0|Y|12B|0|66|2||2019-01-28 03:01:42.990|2139321|2019-01-28 03:01:42.950|4954097|2019-02-02 17:42:10.463|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173684862|300175010|1|2995568|||1|HK||1|||0|0|0||2019-01-28 04:41:54.080|21|2019-01-28 04:41:54.037|21|2019-01-28 04:41:54.037|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173684862|300175011|1|2996625|||2|HK||1|||0|0|0||2019-01-28 04:41:54.080|21|2019-01-28 04:41:54.037|21|2019-01-28 04:41:54.037|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173684863|300175012|1|2995568|||1|HK||1|||0|0|0||2019-01-28 04:41:54.080|21|2019-01-28 04:41:54.037|21|2019-01-28 04:41:54.037|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173684863|300175013|1|2996625|||2|HK||1|||0|0|0||2019-01-28 04:41:54.080|21|2019-01-28 04:41:54.037|21|2019-01-28 04:41:54.037|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173684864|300175014|1|2995568|||1|HK||1|||0|0|0||2019-01-28 04:41:54.080|21|2019-01-28 04:41:54.037|21|2019-01-28 04:41:54.037|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173684864|300175015|1|2996625|||2|HK||1|||0|0|0||2019-01-28 04:41:54.080|21|2019-01-28 04:41:54.037|21|2019-01-28 04:41:54.037|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173686191|300181731|1|2983798|||1|HK||1|Y|25A|0|183|2||2019-01-28 08:14:30.590|73560|2019-01-28 08:14:30.337|4582673|2019-01-28 08:32:38.650|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173686192|300181732|1|2983798|||1|HK||1|Y|25B|0|184|2||2019-01-28 08:14:30.590|73560|2019-01-28 08:14:30.337|4582673|2019-01-28 08:32:38.603|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173686326|300177012|1|2984721|||1|HK||1|||0|180|2||2019-01-28 06:44:49.670|2139321|2019-01-28 06:44:49.907|13|2019-01-30 04:36:31.027|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173686326|300177013|1|2986288|||2|HK||1|||0|0|0||2019-01-28 06:44:49.670|2139321|2019-01-28 06:44:49.907|2139321|2019-01-28 06:44:49.907|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173688292|300180174|1|2995694|||1|HK||0|||0|0|3||2019-01-28 08:00:24.710|71036|2019-01-28 08:00:24.683|5440060|2019-02-20 06:12:17.697|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173688292|300180175|1|2996219|||2|HK|R|0|Y|22A|0|187|2||2019-01-28 08:00:24.710|71036|2019-01-28 08:00:24.683|5097422|2019-02-21 21:00:42.493|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173689067|300181433|1|2987455|||1|HK|N|0|Y|3A|0|17|2||2019-01-28 08:11:42.623|2349473|2019-01-28 08:11:42.533|3561538|2019-02-04 16:55:49.240|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173689217|300181710|1|2990568|||1|HK||1|||0|150|2||2019-01-28 08:14:08.747|21|2019-01-28 08:14:08.723|13|2019-02-12 14:19:19.810|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173689217|300181711|1|2990604|||1|HK||1|Y|15A|0|111|2||2019-01-28 08:14:08.747|21|2019-01-28 08:14:08.723|3594308|2019-02-11 14:17:25.727|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173689218|300181712|1|2990568|||1|HK||1|||0|151|2||2019-01-28 08:14:08.747|21|2019-01-28 08:14:08.723|13|2019-02-12 14:19:19.903|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173689218|300181713|1|2990604|||1|HK||1|Y|15B|0|112|2||2019-01-28 08:14:08.747|21|2019-01-28 08:14:08.723|3594308|2019-02-11 14:17:21.070|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173691090|300186112|1|2984372|||1|HK|N|0|Y|2F|0|46|2||2019-01-28 08:42:01.257|19|2019-01-28 08:42:01.163|3540239|2019-01-30 08:11:56.940|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173691090|300186423|1|2985396|||2|HK|N|0|Y|2C|0|69|2||2019-01-28 08:43:01.097|19|2019-01-28 08:43:01.007|4797105|2019-02-01 16:24:25.433|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173692290|300188714|1|2986884|||1|HK|N|0|Y|11C|0|106|2||2019-01-28 08:54:38.563|21|2019-01-28 08:54:38.543|3594324|2019-02-03 05:59:25.213|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173692290|300188715|1|2989979|||2|HK|N|0|Y|2E|0|38|2||2019-01-28 08:54:38.563|21|2019-01-28 08:54:38.543|3664485|2019-02-09 14:36:25.650|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173692291|300188716|1|2986884|||1|HK|N|0|Y|11B|0|107|2||2019-01-28 08:54:38.563|21|2019-01-28 08:54:38.543|3594324|2019-02-03 05:59:20.010|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173692291|300188717|1|2989979|||2|HK|N|0|Y|2F|0|39|2||2019-01-28 08:54:38.563|21|2019-01-28 08:54:38.543|3664485|2019-02-09 14:35:52.197|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173692812|300189740|1|2984763|||1|HK|N|0|Y|12A|0|91|2||2019-01-28 09:00:04.653|21|2019-01-28 09:00:04.517|4711854|2019-01-30 05:30:19.220|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173692812|300189741|1|2984765|||2|HK|N|0|Y|3A|0|106|2||2019-01-28 09:00:04.653|21|2019-01-28 09:00:04.517|5753590|2019-01-30 20:16:40.993|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173693208|300190535|1|2994703|||1|HK|N|0|Y|4C|0|24|2||2019-01-28 09:04:29.090|71036|2019-01-28 09:04:29.020|4653972|2019-02-18 08:21:49.327|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173693742|300191737|1|2986054|||1|HK|N|0|Y|2B|0|26|2||2019-01-28 09:11:58.510|19763|2019-01-28 09:11:58.397|3540254|2019-02-02 06:53:37.123|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173693742|300191738|1|2987661|||2|HK|N|0|Y|2A|0|7|2||2019-01-28 09:11:58.510|19763|2019-01-28 09:11:58.397|5715895|2019-02-05 15:48:53.437|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173693744|300191740|1|2986054|||1|HK|N|0|Y|2A|0|27|2||2019-01-28 09:11:58.510|19763|2019-01-28 09:11:58.397|3540254|2019-02-02 06:53:33.157|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173693744|300191741|1|2987661|||2|HK|N|0|Y|2B|0|8|2||2019-01-28 09:11:58.510|19763|2019-01-28 09:11:58.397|5715895|2019-02-05 15:49:06.873|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173696290|300196487|1|2989518|||1|HK|N|0|Y|4D|0|190|2||2019-01-28 09:38:24.807|3408973|2019-01-28 09:38:24.757|3594336|2019-02-08 05:31:12.310|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173697302|300198271|1|2989495|||1|HK|N|0|Y|6F|0|155|2||2019-01-28 09:48:35.997|21|2019-01-28 09:48:35.937|4825168|2019-02-08 05:13:01.880|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173697302|300198272|1|2991063|||2|HK|N|0|Y|14F|0|75|2||2019-01-28 09:48:35.997|21|2019-01-28 09:48:35.937|5651815|2019-02-11 08:27:45.900|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173697943|300199362|1|2984228|||1|HK||1|||0|0|3||2019-01-28 09:54:45.750|19|2019-01-28 09:54:45.693|5408463|2019-01-29 23:01:58.277|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173697943|300199363|1|2987863|||3|HK||1|||0|0|3||2019-01-28 09:54:45.750|19|2019-01-28 09:54:45.693|3561447|2019-02-05 04:42:02.160|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173697943|300354277|1|2984703|||2|HK||1|||0|0|3||2019-01-29 09:38:42.553|19|2019-01-29 09:38:42.547|72435|2019-02-02 13:51:51.700|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173699664|300202348|1|2984097|||1|HK|N|0|Y|2C|0|104|2||2019-01-28 10:10:49.557|17716|2019-01-28 10:10:49.193|4855169|2019-01-29 07:09:44.100|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173699664|300202349|1|2984272|||1|HK|N|0|Y|4C|0|132|2||2019-01-28 10:10:49.557|17716|2019-01-28 10:10:49.193|5440050|2019-01-29 08:43:06.873|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173699664|300202350|1|2985839|||2|HK|N|0|Y|2C|0|68|2||2019-01-28 10:10:49.557|17716|2019-01-28 10:10:49.193|5689916|2019-02-01 12:48:19.017|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173704440|300210772|1|2985889|||1|HK||0|||0|0|3||2019-01-28 10:49:38.537|5564052|2019-01-28 10:49:38.513|4580193|2019-02-05 14:02:29.573|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173704441|300210773|1|2985889|||1|HK||0|||0|0|3||2019-01-28 10:49:38.537|5564052|2019-01-28 10:49:38.513|4580193|2019-02-05 14:02:29.573|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173704442|300210774|1|2985889|||1|HK||0|||0|0|3||2019-01-28 10:49:38.537|5564052|2019-01-28 10:49:38.513|4580193|2019-02-05 14:02:29.573|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173704833|300211314|1|2987794|||1|HK|N|0|Y|5F|0|48|2||2019-01-28 10:51:24.987|19|2019-01-28 10:51:24.957|5157280|2019-02-05 04:51:18.437|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173706624|300214347|1|2987819|||1|HK|N|0|Y|8A|0|27|2||2019-01-28 11:08:33.763|19|2019-01-28 11:08:33.687|5141350|2019-02-05 15:24:27.507|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173706624|300214348|1|2987523|||1|HK|N|0|Y|8A|0|28|2||2019-01-28 11:08:33.763|19|2019-01-28 11:08:33.687|5489826|2019-02-05 18:10:11.643|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173706626|300214352|1|2984227|||1|HK|N|0|Y|1F|0|16|2||2019-01-28 11:08:34.277|2299761|2019-01-28 11:08:34.250|4230665|2019-01-29 04:32:16.533|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173709436|300219146|1|2988791|||2|HK|N|0|Y|2F|0|13|2||2019-01-28 11:33:50.200|19|2019-01-28 11:33:50.153|3747321|2019-02-07 08:11:26.330|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173710871|300221539|1|2984422|||1|HK|R|0|Y|19A|0|101|2||2019-01-28 11:45:03.523|21|2019-01-28 11:45:03.523|5747799|2019-01-30 19:09:10.423|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173710871|300221540|1|2984913|||2|HK|R|0|Y|24D|0|97|2||2019-01-28 11:45:03.523|21|2019-01-28 11:45:03.523|4582657|2019-01-31 16:12:28.413|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173712534|300224313|1|2992634|||1|HK|N|0|Y|3F|0|15|2||2019-01-28 12:01:31.337|18594|2019-01-28 12:01:31.303|13|2019-02-15 16:50:43.877|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173712534|300224314|1|2992750|||1|HK|N|0|Y|2F|0|14|2||2019-01-28 12:01:31.337|18594|2019-01-28 12:01:31.303|4815994|2019-02-15 20:14:33.477|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173712534|300224315|1|2994325|||2|HK|N|0|Y|2F|0|12|2||2019-01-28 12:01:31.337|18594|2019-01-28 12:01:31.303|3610994|2019-02-18 05:17:24.023|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173712534|300224316|1|2994209|||2|HK|N|0|Y|2F|0|7|2||2019-01-28 12:01:31.337|18594|2019-01-28 12:01:31.303|4048106|2019-02-18 07:59:10.987|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173715142|300228523|1|2985492|||1|HK||0|Y|2A|0|0|3||2019-01-28 12:24:37.720|19|2019-01-28 12:24:37.677|3610951|2019-02-01 11:24:40.150|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173717079|300231682|1|2987199|||1|HK|N|0|Y|8D|0|150|2||2019-01-28 12:45:20.133|21|2019-01-28 12:45:20.100|5782585|2019-02-04 05:27:26.897|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173717080|300231684|1|2987199|||1|HK|N|0|Y|8E|0|151|2||2019-01-28 12:45:20.133|21|2019-01-28 12:45:20.100|5782585|2019-02-04 05:27:33.690|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173717173|300231856|1|2987850|||1|HK|N|0|Y|5D|0|3|2||2019-01-28 12:45:57.290|19|2019-01-28 12:45:57.210|74483|2019-02-05 08:49:53.907|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173719211|300235343|1|2988875|||1|HK|N|0|Y|12E|0|16|2||2019-01-28 13:06:31.707|2299759|2019-01-28 13:06:31.647|3740770|2019-02-07 05:38:32.623|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173719211|300235344|1|2989470|||2|HK|N|0|Y|29A|0|18|2||2019-01-28 13:06:31.707|2299759|2019-01-28 13:06:31.647|4653970|2019-02-08 19:17:50.657|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173719600|300235955|1|2985159|||1|HK|R|0|Y|27D|0|69|2||2019-01-28 13:10:07.407|21|2019-01-28 13:10:07.047|3594115|2019-01-31 13:13:12.660|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173719611|300235976|1|2984536|||1|HK|N|0|Y|2A|0|62|2||2019-01-28 13:10:21.560|17816|2019-01-28 13:10:21.530|3701692|2019-01-30 15:07:44.077|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173720011|300236618|1|2985168|||1|HK|N|0|Y|3D|0|79|2||2019-01-28 13:14:36.087|21|2019-01-28 13:14:36.050|5119941|2019-01-31 20:15:10.797|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173720482|300237453|1|2986264|||1|HK||0|||0|0|3||2019-01-28 13:20:42.720|2299759|2019-01-28 13:20:42.710|4688163|2019-02-02 05:35:21.540|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173721137|300238532|1|2996412|||1|HK|N|0|Y|7C|0|98|2||2019-01-28 13:28:46.943|2349473|2019-01-28 13:28:46.930|4799257|2019-02-22 11:02:10.463|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173721162|300238562|1|2986002|||1|HK|N|0|Y|2C|0|64|2||2019-01-28 13:29:06.850|2299759|2019-01-28 13:29:06.807|5685328|2019-02-02 18:55:37.303|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173721327|300238841|1|2984649|||1|HK|N|0|Y|9D|0|71|2||2019-01-28 13:31:16.993|19|2019-01-28 13:31:16.960|5284084|2019-01-30 20:31:50.380|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173721645|300239386|1|2994765|||1|HK||0|||0|0|3||2019-01-28 13:35:31.790|19|2019-01-28 13:35:31.760|3593986|2019-02-18 09:32:05.733|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173721646|300239388|1|2994765|||1|HK||0|||0|0|3||2019-01-28 13:35:31.790|19|2019-01-28 13:35:31.760|3593986|2019-02-18 09:32:05.733|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173721954|300239902|1|2983723|||1|HK||1|||0|66|2||2019-01-28 13:39:21.333|19|2019-01-28 13:39:21.290|13|2019-01-28 22:08:51.357|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173721954|300428681|1|2984226|||2|HK||1|||0|0|3||2019-01-29 15:52:11.043|19|2019-01-29 15:52:10.993|5408463|2019-01-29 23:01:57.153|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173723357|300242341|1|2996052|||1|HK|N|0|Y|11E|0|102|2||2019-01-28 13:54:56.360|21|2019-01-28 13:54:56.337|3657701|2019-02-21 16:47:51.923|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173723434|300242461|1|2986955|||1|HK||1|Y|19E|0|138|2||2019-01-28 13:55:54.067|19|2019-01-28 13:55:54.013|5375591|2019-02-04 07:52:38.203|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173723864|300243178|1|2988325|||1|HK|N|0|Y|3E|0|85|2||2019-01-28 14:01:26.817|19|2019-01-28 14:01:26.793|5385537|2019-02-06 19:42:03.867|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173727740|300250192|1|2992016|||1|HK||1|||0|0|3||2019-01-28 14:44:47.927|5386768|2019-01-28 14:44:47.873|5693135|2019-02-13 13:25:43.680|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173727740|300250193|1|2991633|||1|HK||1|||0|0|3||2019-01-28 14:44:47.927|5386768|2019-01-28 14:44:47.873|5418050|2019-02-13 17:04:28.400|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173727741|300250194|1|2992016|||1|HK||1|||0|0|3||2019-01-28 14:44:47.927|5386768|2019-01-28 14:44:47.873|5693135|2019-02-13 13:25:43.680|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173727741|300250195|1|2991633|||1|HK||1|||0|0|3||2019-01-28 14:44:47.927|5386768|2019-01-28 14:44:47.873|5418050|2019-02-13 17:04:28.230|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173727742|300250196|1|2992016|||1|HK||1|||0|0|3||2019-01-28 14:44:47.927|5386768|2019-01-28 14:44:47.873|5693135|2019-02-13 13:25:43.680|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173727742|300250197|1|2991633|||1|HK||1|||0|0|3||2019-01-28 14:44:47.927|5386768|2019-01-28 14:44:47.873|5418050|2019-02-13 17:04:28.400|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173727991|300250571|1|2985014|||1|HK|N|0|Y|29A|0|115|2||2019-01-28 14:47:28.387|21|2019-01-28 14:47:28.360|3873531|2019-01-31 10:36:38.327|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173727991|300250572|1|2986560|||2|HK|N|0|Y|9F|0|92|2||2019-01-28 14:47:28.387|21|2019-01-28 14:47:28.360|3561411|2019-02-03 14:40:39.770|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173730052|300603983|1|2988341|||1|HK|N|0|Y|9A|0|0|3||2019-01-30 16:19:39.053|19|2019-01-30 16:19:39.010|5408463|2019-04-09 03:11:26.840|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173731468|300256245|1|2990065|||1|HK||1|||0|149|2||2019-01-28 15:19:59.157|2607829|2019-01-28 15:19:59.157|13|2019-02-10 08:01:37.183|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173731468|300256246|1|2990089|||1|HK||1|Y|34F|0|153|2||2019-01-28 15:19:59.157|2607829|2019-01-28 15:19:59.157|4582657|2019-02-10 10:33:50.050|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173731904|300256997|1|2992683|||1|HK||0|||0|0|3||2019-01-28 15:24:10.423|21|2019-01-28 15:24:10.417|5418001|2019-02-15 14:40:31.360|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
173731905|300256998|1|2992683|||1|HK|N|0|Y|5A|0|9|2||2019-01-28 15:24:10.423|21|2019-01-28 15:24:10.417|5418001|2019-02-15 14:37:28.823|2024-11-14 11:17:26|PassengerJourneyLeg|extracted
